super_opeid,name,czname,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,opeid,opeid_name,superopeid_name
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41393,NATIONAL BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41394,HAIR ACADEMY (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41397,FREDERICK SCHOOL OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41398,DELAWARE COLLEGE OF ART AND DESIGN,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41400,GLOBAL HEALTH COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41401,CISORIA ACADEMY OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41402,"MISSISSIPPI INSTITUTE OF AESTHETICS, NAILS, & COSMETOLOGY",COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41405,HORIZON UNIVERSITY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41407,AVEDA INSTITUTE CHAPEL HILL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41408,NORTH FLORIDA ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41409,INTERNATIONAL COSMETOLOGY ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41410,DOUGLAS J AVEDA INSTITUTE CHICAGO,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41411,FRENCH ACADEMY OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41412,TONI & GUY HAIRDRESSING ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41413,SAN FRANCISCO INSTITUTE OF ESTHETICS AND COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41414,LAURUS COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41416,OMEGA STUDIOS' SCHOOL OF APPLIED RECORDING ARTS & SCIENCES,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41417,HEALING HANDS SCHOOL OF HOLISTIC HEALTH,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41421,SKIN INSTITUTE (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41423,AVEDA INSTITUTE SAN ANTONIO,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41425,TOURO UNIVERSITY WORLDWIDE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41426,TOURO UNIVERSITY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41431,PROFESSIONAL HANDS INSTITUTE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41442,CAREER DEVELOPMENT INSTITUTE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41443,INSTITUTE OF CULINARY EDUCATION,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41444,ACADEMY OF HAIR DESIGN (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41445,HAIR ACADEMY PAUL MITCHELL PARTNER SCHOOL (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41448,INTERNATIONAL ACADEMY OF STYLE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41450,SAN DIEGO CULINARY INSTITUTE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41452,TRANSFORMED BARBER AND COSMETOLOGY ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41454,OXFORD ACADEMY OF HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41455,SKIN SCIENCE INSTITUTE OF LASER & ESTHETICS,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41456,INTERNATIONAL COLLEGE OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41457,PAUL MITCHELL THE SCHOOL SPRINGFIELD,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41458,PULSE BEAUTY ACADEMY A PAUL MITCHELL PARTNER SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41459,CELEBRITY SCHOOL OF BEAUTY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41462,WALTON CAREER DEVELOPMENT CENTER,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41463,MARCHMAN TECHNICAL EDUCATION CENTER,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41465,PORTLAND ACTORS CONSERVATORY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41466,360 DEGREES BEAUTY ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41468,SOUTH TEXAS TRAINING CENTER,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41469,ADVANCED WELDING INSTITUTE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41470,PAUL MITCHELL THE SCHOOL ATLANTA,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41476,AVEDA INSTITUTE LAS VEGAS,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41477,LAKE LANIER SCHOOL OF MASSAGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41478,ROSE TRAINING INSTITUTE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41480,NEW LIFE BUSINESS INSTITUTE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41482,BEYOND 21ST CENTURY BEAUTY ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41483,DENVER SCHOOL OF NURSING,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41484,EUROPEAN ACADEMY OF COSMETOLOGY AND HAIRDRESSING (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41485,MEDICAL INSTITUTE OF PALM BEACH,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41487,AMERICAN INSTITUTE OF INTERIOR DESIGN,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41488,CENTERPOINT MASSAGE & SHIATSU THERAPY SCHOOL & CLINIC,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41489,NORTHERN CALIFORNIA INSTITUTE OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41491,PAUL MITCHELL THE SCHOOL CINCINNATI,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41492,XCELL ACADEMY A PAUL MITCHELL SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41493,PARK WEST BARBER SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41494,GARY MANUEL AVEDA INSTITUTE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41497,HOMESTEAD SCHOOLS,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41499,PROFILE INSTITUTE OF BARBER-STYLING,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41500,CENTRAL NURSING COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41501,GOLDEN STATE COLLEGE OF COURT REPORTING & CAPTIONING,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41503,RWM FIBER OPTICS,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41505,"PREFERRED COLLEGE OF NURSING, LOS ANGELES",COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41506,D & L ACADEMY OF HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41509,PROCESS INSTITUTE OF COSMETOLOGY (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41511,SUMMIT BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41512,SALON PROFESSIONAL ACADEMY (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41515,AMERICAN ACADEMY OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41516,MY-LE'S BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41517,BELLA CAPELLI ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41518,TEMPLE (THE): A PAUL MITCHELL PARTNER SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41522,CARTHAGE R-9 SCHOOL DISTRICT/CARTHAGE TECHNICAL CENTER,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41523,GEORGIA BEAUTY ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41524,INTERNATIONAL INSTITUTE OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41526,PIKE COUNTY CAREER TECHNOLOGY CENTER,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41527,ASTRODOME CAREER CENTERS,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41528,CALIFORNIA ACADEMY (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41529,STUDIO ACADEMY OF BEAUTY (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41530,RENAISSANCE ACADEMIE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41532,SOUTHERN WORCESTER COUNTY REGIONAL VOC SCHOOL DISTRICT,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41533,OHIO ACADEMY COLUMBUS (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41538,BETHEL COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41539,PROVIDENCE CHRISTIAN COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41540,TOLLES CAREER & TECHNICAL CENTER,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41541,PACIFIC RIM CHRISTIAN COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41544,FRANKLIN CAREER COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41545,STARTING POINTS,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41548,DUVALL'S SCHOOL OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41549,NATIONAL CAREER INSTITUTE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41550,NORTHWEST SCHOOL OF WOODEN BOAT BUILDING,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41551,INSTITUTE OF MEDICAL CAREERS,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41552,OLIVER FINLEY ACADEMY OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41553,ONONDAGA SCHOOL OF THERAPEUTIC MASSAGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41558,ADVANCED BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41560,ACADEMY OF COSMETOLOGY & ESTHETICS NYC (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41562,INSTITUTE OF ADVANCED MEDICAL ESTHETICS,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41563,UNIVERSITY OF FORT LAUDERDALE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41572,LOVE BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41574,NATIONAL PARALEGAL COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41576,NOVA ACADEMY OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41577,SALON PROFESSIONAL ACADEMY (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41578,GRACE MISSION UNIVERSITY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41580,METRO BEAUTY ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41581,AIKEN SCHOOL OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41582,PAUL MITCHELL THE SCHOOL SHERMAN OAKS,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41583,FLAGLER TECHNICAL INSTITUTE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41584,L'ESPRIT ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41587,HOLLYWOOD BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41589,FLAIR BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41593,MARKETTI ACADEMY OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41594,COLUMBIA COLLEGE OF NURSING,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41596,GALAXY MEDICAL COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41597,AMERICAN MEDICAL SCIENCES CENTER,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41600,ALLURE SCHOOL OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41601,TRINITY VOCATIONAL CENTER,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41602,ATLANTA BEAUTY & BARBER ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41604,ANGELES COLLEGE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41605,AVALON SCHOOL OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41606,PAUL MITCHELL THE SCHOOL NORMAL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41607,AVENUE FIVE INSTITUTE,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41611,CORPUS CHRISTI BEAUTY ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41617,SHASTA SCHOOL OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41619,MANDALYN ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41620,JOSE MARIA VARGAS UNIVERSITY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41622,LAIRD INSTITUTE OF SPA THERAPY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41624,TONI AND GUY HAIRDRESSING  ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41625,HOLLYWOOD INSTITUTE OF BEAUTY CAREERS,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41627,ERIC FISHER ACADEMY,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41628,S.I.C.E PAUL MITCHELL PARTNER SCHOOL,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41629,TONSORIAL ACADEMY OF COSMETOLOGY AND BARBER STYLING,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41630,SALON PROFESSIONAL ACADEMY (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41631,SALON PROFESSIONAL ACADEMY (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41632,SALON PROFESSIONAL ACADEMY (THE),COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41633,COMPASS COLLEGE OF CINEMATIC ARTS,COLLEGES WITH INSUFFICIENT DATA
-1,Colleges with insufficient data,,0.09630338102579117,0.001728871720843017,0.021698784083127975,3.8954411866143346e-4,41634,COSMO BEAUTY ACADEMY,COLLEGES WITH INSUFFICIENT DATA
