cz,has_dad_pooled_pooled_mean,has_mom_pooled_pooled_mean,two_par_pooled_pooled_mean,kfr_top01_pooled_pooled_mean,kfr_top20_pooled_pooled_mean,kfr_26_pooled_pooled_mean,kir_top01_pooled_pooled_mean,kir_top20_pooled_pooled_mean,lpov_nbh_pooled_pooled_mean,staycz_pooled_pooled_mean,stayhome_pooled_pooled_mean,teenbrth_pooled_female_mean,work_24_pooled_pooled_mean
12402,0.8640023469924927,0.9466599822044373,0.8106644153594971,0.004590428434312344,0.15979117155075073,0.5020230412483215,0.0047335512936115265,0.153261199593544,0.3475034832954407,0.4554958641529083,0.08722157776355743,0.15229929983615875,0.8530880808830261
12501,0.8246657252311707,0.9237536191940308,0.7484195232391357,0.006615226622670889,0.17839039862155914,0.5085855722427368,0.006832662504166365,0.16925938427448273,0.4891417622566223,0.6486533880233765,0.09789928048849106,0.20349706709384918,0.8608138561248779
12502,0.8546890020370483,0.9251636862754822,0.7798697352409363,0.0035175825469195843,0.13216495513916016,0.5007179379463196,0.003000935073941946,0.13222236931324005,0.29354360699653625,0.6147354245185852,0.10687506943941116,0.23510481417179108,0.8548082113265991
12600,0.834294319152832,0.926294207572937,0.7605910897254944,0.00522959278896451,0.1509237140417099,0.5005668997764587,0.005395593121647835,0.13024914264678955,0.41068005561828613,0.5810989737510681,0.10739202052354813,0.23280546069145203,0.852138876914978
12701,0.8269326090812683,0.9284887313842773,0.7554221749305725,0.010352959856390953,0.22220124304294586,0.525519609451294,0.010225546546280384,0.20351751148700714,0.5334954261779785,0.7436544299125671,0.1166270300745964,0.18919752538204193,0.8736428618431091
12702,0.8633843660354614,0.9380550980567932,0.8014693856239319,0.00323548074811697,0.13471318781375885,0.4933978021144867,0.0037204467225819826,0.12238697707653046,0.16026821732521057,0.6179463863372803,0.1276428997516632,0.21566663682460785,0.8126605153083801
12800,0.8973079323768616,0.9405530095100403,0.8378225564956665,0.004564019851386547,0.21461354196071625,0.5688831210136414,0.004485199227929115,0.18054041266441345,0.6089355945587158,0.6185044646263123,0.10442323982715607,0.18781328201293945,0.8828836679458618
12901,0.8057538270950317,0.940424919128418,0.7461841106414795,0.009483003057539463,0.17294524610042572,0.4872257113456726,0.008684154599905014,0.15222464501857758,0.3616412878036499,0.6968451142311096,0.1309412270784378,0.1898210197687149,0.8540359139442444
12902,0.8511661887168884,0.9311707019805908,0.7823399901390076,0.0015442726435139775,0.13245683908462524,0.481642484664917,0.0022684663999825716,0.11262506991624832,0.1542765349149704,0.6808476448059082,0.14833104610443115,0.2407054305076599,0.8281535506248474
12903,0.8569390773773193,0.9427868127822876,0.7997353672981262,0.002948187990114093,0.14087159931659698,0.49802830815315247,0.004450869746506214,0.11507170647382736,0.22875258326530457,0.6354877352714539,0.11664942651987076,0.21731753647327423,0.8319706916809082
13000,0.8726679682731628,0.9406962990760803,0.8133565783500671,0.0039060914423316717,0.14878611266613007,0.5166071653366089,0.0037425740156322718,0.13979265093803406,0.33961549401283264,0.6100184321403503,0.11696060746908188,0.22041717171669006,0.8504409193992615
13101,0.7894085049629211,0.927727460861206,0.7171335816383362,0.007478989195078611,0.1897507756948471,0.5028666257858276,0.0068664951249957085,0.17004375159740448,0.48449060320854187,0.7845675945281982,0.1346534639596939,0.21217797696590424,0.8641980290412903
13102,0.8496758937835693,0.9240909814834595,0.7738475799560547,0.0048780376091599464,0.18890340626239777,0.5373337268829346,0.003394687781110406,0.1706211119890213,0.27844879031181335,0.5929920077323914,0.10744746774435043,0.2100573033094406,0.8756665587425232
13103,0.8599883317947388,0.9460346698760986,0.8059994578361511,0.0019989649299532175,0.18658699095249176,0.529731273651123,0.002864568494260311,0.15219064056873322,0.2678449749946594,0.6820401549339294,0.10908401757478714,0.1869201511144638,0.8551614880561829
13200,0.8705959320068359,0.9401854276657104,0.8107885718345642,0.005157629959285259,0.18601904809474945,0.5323986411094666,0.005204191897064447,0.16152749955654144,0.3048591911792755,0.6900702714920044,0.09293718636035919,0.21910318732261658,0.8574059009552002
13300,0.8817331194877625,0.9232797622680664,0.8050089478492737,0.00684373639523983,0.19124209880828857,0.5419926047325134,0.005865674000233412,0.17730320990085602,0.4949484169483185,0.5634006857872009,0.07934705168008804,0.19031542539596558,0.8826678991317749
13400,0.8874010443687439,0.9323921203613281,0.8198064565658569,0.007937885820865631,0.2242068648338318,0.5640012621879578,0.007701439317315817,0.19493593275547028,0.5990487933158875,0.5792673230171204,0.07380176335573196,0.17988844215869904,0.8831852674484253
13501,0.8323233723640442,0.9207199215888977,0.7530437111854553,0.008151468820869923,0.20734840631484985,0.5139158368110657,0.007794737350195646,0.19968701899051666,0.4990314543247223,0.6407684683799744,0.10048885643482208,0.18574997782707214,0.8658777475357056
13502,0.9010859131813049,0.9208256006240845,0.8219033479690552,0.005793953314423561,0.18971441686153412,0.557656466960907,0.006990899797528982,0.17493051290512085,0.5021924376487732,0.5373131632804871,0.07212372869253159,0.19820214807987213,0.8778399229049683
13600,0.8130033612251282,0.9232809543609619,0.7362790107727051,0.00801459513604641,0.19038821756839752,0.5158543586730957,0.00803131703287363,0.1778724640607834,0.4348105192184448,0.59587162733078,0.10519193112850189,0.21493738889694214,0.8592936396598816
13700,0.8592066168785095,0.9248425960540771,0.7840486168861389,0.006041419692337513,0.163669154047966,0.5415221452713013,0.005958537105470896,0.16189132630825043,0.3932678699493408,0.5952633619308472,0.09842757135629654,0.20290039479732513,0.8380154371261597
13800,0.8925347924232483,0.9340816140174866,0.8266224265098572,0.007914507761597633,0.1839473843574524,0.562487781047821,0.0075279646553099155,0.17180992662906647,0.49566230177879333,0.5456012487411499,0.09137248992919922,0.19824637472629547,0.8697353601455688
13900,0.8486096858978271,0.9347174763679504,0.7833130359649658,0.0063730827532708645,0.17984580993652344,0.5328638553619385,0.005687836557626724,0.16285671293735504,0.4427463412284851,0.5766872763633728,0.09254854172468185,0.20476612448692322,0.8592787981033325
14000,0.8238379955291748,0.925700843334198,0.7495433688163757,0.005871615372598171,0.15626198053359985,0.5039193630218506,0.005493323318660259,0.14405888319015503,0.429608017206192,0.611901044845581,0.10179919004440308,0.23309528827667236,0.8503607511520386
14100,0.8492346405982971,0.9318695664405823,0.7811002731323242,0.008137641474604607,0.19829115271568298,0.5438247919082642,0.008057781495153904,0.1740456372499466,0.5333265662193298,0.6630563139915466,0.08861158043146133,0.19657796621322632,0.8626664280891418
14200,0.789967954158783,0.9232912659645081,0.7132633924484253,0.009303392842411995,0.20179711282253265,0.5172132253646851,0.009132801555097103,0.18381096422672272,0.5191099047660828,0.7378109693527222,0.11330872029066086,0.21741372346878052,0.8571195602416992
14300,0.8620947003364563,0.9360382556915283,0.7981235980987549,0.0056464350782334805,0.17928743362426758,0.5342578291893005,0.0056361607275903225,0.15563520789146423,0.46458062529563904,0.6367430090904236,0.11321695894002914,0.22694827616214752,0.8692826628684998
14400,0.8559263348579407,0.9382700324058533,0.7941893935203552,0.006145112682133913,0.1842595636844635,0.5314420461654663,0.005842375103384256,0.16184256970882416,0.40375691652297974,0.6243342161178589,0.0983000323176384,0.20715764164924622,0.8613741993904114
14500,0.8579655289649963,0.9322999119758606,0.7902687788009644,0.008447187952697277,0.2120322436094284,0.5435078740119934,0.00886764470487833,0.18748190999031067,0.48636147379875183,0.5734001994132996,0.09015017747879028,0.1905132532119751,0.8705759048461914
14600,0.8634718656539917,0.9309274554252625,0.7943965196609497,0.006093147210776806,0.17516152560710907,0.5304674506187439,0.0065839216113090515,0.15245135128498077,0.36716946959495544,0.6422302722930908,0.10227149724960327,0.2030356377363205,0.8410252332687378
14700,0.8598490953445435,0.9383472800254822,0.7981972098350525,0.008513557724654675,0.2348971664905548,0.5640557408332825,0.007943170145154,0.19904299080371857,0.5471621751785278,0.6897416114807129,0.0931011214852333,0.1828971803188324,0.8780413269996643
14801,0.8852782845497131,0.9374598860740662,0.8227267861366272,0.005927615333348513,0.19591118395328522,0.5532616376876831,0.003978525288403034,0.16542741656303406,0.29216915369033813,0.5635055899620056,0.0785728245973587,0.1955445408821106,0.8594683408737183
14802,0.8611551523208618,0.9389470815658569,0.8001022934913635,0.006840193644165993,0.21340687572956085,0.5431846976280212,0.006317454390227795,0.185492604970932,0.32125937938690186,0.5734117031097412,0.09632588177919388,0.18786798417568207,0.8581345677375793
14900,0.820867121219635,0.9189003705978394,0.7397636771202087,0.007003350183367729,0.22467079758644104,0.5221149921417236,0.007915046997368336,0.225259467959404,0.5290591716766357,0.6054518818855286,0.13214260339736938,0.19656696915626526,0.8579931855201721
15000,0.8793153762817383,0.9263593554496765,0.8056755065917969,0.007604069076478481,0.1826818883419037,0.5246455669403076,0.007436607498675585,0.17493736743927002,0.4740409851074219,0.6412795186042786,0.09959109127521515,0.15777842700481415,0.8541283011436462
15100,0.8483779430389404,0.9149971604347229,0.7633626461029053,0.006643946282565594,0.17879414558410645,0.5098468661308289,0.006588978227227926,0.175149068236351,0.5243104100227356,0.5845736861228943,0.10887054353952408,0.1895345002412796,0.8739270567893982
15200,0.8104771375656128,0.9175212979316711,0.7279974222183228,0.011164895258843899,0.21081958711147308,0.5047562122344971,0.011183202266693115,0.20819543302059174,0.5610366463661194,0.6761249899864197,0.12149889767169952,0.16121208667755127,0.8578815460205078
15300,0.8798099756240845,0.9378814101219177,0.8176990151405334,0.006834909785538912,0.18239404261112213,0.507918119430542,0.007099165581166744,0.1706157922744751,0.3258349299430847,0.6354990005493164,0.11130888015031815,0.17222361266613007,0.8531856536865234
15400,0.8627044558525085,0.9287958741188049,0.7915155291557312,0.004004661459475756,0.15407051146030426,0.500658392906189,0.004021949600428343,0.14871986210346222,0.2896549105644226,0.6477129459381104,0.1009601429104805,0.2137344479560852,0.8384360671043396
15500,0.8803781270980835,0.9229896068572998,0.8033684492111206,0.007520459126681089,0.20156742632389069,0.5039324760437012,0.006132036447525024,0.19221463799476624,0.35336846113204956,0.5620372891426086,0.1257028579711914,0.1381780356168747,0.8598368167877197
15600,0.8893480896949768,0.9333540797233582,0.8227094411849976,0.007580938283354044,0.23051917552947998,0.5177807211875916,0.009527377784252167,0.21192926168441772,0.33394932746887207,0.5929880738258362,0.11015786975622177,0.1385495811700821,0.8611785173416138
15700,0.8588221669197083,0.9245660305023193,0.7833760976791382,0.004447304178029299,0.13496680557727814,0.4763582646846771,0.0047822254709899426,0.13049864768981934,0.20263482630252838,0.687020480632782,0.117235466837883,0.23209592700004578,0.8079687356948853
15800,0.8815091252326965,0.9287422299385071,0.8102367520332336,0.004809361882507801,0.15467208623886108,0.48357486724853516,0.006670865695923567,0.14330945909023285,0.1823239028453827,0.6091275811195374,0.10933726280927658,0.1871674805879593,0.8074469566345215
15900,0.81120365858078,0.9159385561943054,0.7271412014961243,0.009272276423871517,0.19676131010055542,0.503201961517334,0.009244181215763092,0.1877177655696869,0.47007495164871216,0.7296984791755676,0.11965955793857574,0.19947141408920288,0.8529646992683411
16000,0.8664442896842957,0.9150897860527039,0.7815326452255249,0.0059949494898319244,0.16332830488681793,0.5199828147888184,0.00479073915630579,0.15296737849712372,0.4378378093242645,0.596174955368042,0.08952033519744873,0.20825013518333435,0.85936439037323
16100,0.8966061472892761,0.9460687041282654,0.8426712155342102,0.007145230192691088,0.21935413777828217,0.5421335101127625,0.007816070690751076,0.1946098953485489,0.44804397225379944,0.5763974785804749,0.10031996667385101,0.10856302082538605,0.862897515296936
16200,0.8826179504394531,0.950167179107666,0.832792341709137,0.006240639835596085,0.22246353328227997,0.5436709523200989,0.0057783108204603195,0.18932540714740753,0.47038108110427856,0.622759222984314,0.10730340331792831,0.12018868327140808,0.8558197021484375
16300,0.8525068759918213,0.9483547210693359,0.8008618950843811,0.012419258244335651,0.27349257469177246,0.5417672991752625,0.01186554878950119,0.24368929862976074,0.5675799250602722,0.7294713854789734,0.12397052347660065,0.10209211707115173,0.8707544207572937
16400,0.8500930666923523,0.927855908870697,0.7779527902603149,0.00798847246915102,0.19594864547252655,0.5063945055007935,0.007446708157658577,0.18357597291469574,0.455713152885437,0.6004513502120972,0.11380898952484131,0.15759126842021942,0.8548105955123901
16500,0.8633633255958557,0.9362144470214844,0.7995746731758118,0.007422838360071182,0.20290134847164154,0.5199812650680542,0.007633327506482601,0.18019157648086548,0.44214364886283875,0.6080849766731262,0.10396753996610641,0.14456495642662048,0.8699150681495667
16600,0.8349061012268066,0.9425352811813354,0.7774500250816345,0.0073219179175794125,0.18667495250701904,0.5180445313453674,0.008047465234994888,0.16917173564434052,0.4839591979980469,0.6417381763458252,0.1298840492963791,0.1699076145887375,0.8636878728866577
16701,0.8856863379478455,0.9370861053466797,0.8226957321166992,0.004855842795222998,0.16144737601280212,0.495257169008255,0.0035730022937059402,0.14851632714271545,0.2040870040655136,0.5769203901290894,0.15494367480278015,0.15185284614562988,0.8453583121299744
16702,0.8802834153175354,0.9450045824050903,0.8252981305122375,0.00963919423520565,0.23313073813915253,0.503435492515564,0.009896726347506046,0.20320923626422882,0.35847750306129456,0.6736472845077515,0.13725820183753967,0.1285189390182495,0.8514904975891113
16703,0.8855097889900208,0.933715283870697,0.8191564083099365,0.0052744545973837376,0.19157707691192627,0.5115995407104492,0.007496803067624569,0.18451115489006042,0.15877453982830048,0.5905219912528992,0.13116435706615448,0.1899646371603012,0.837553083896637
16801,0.8572235703468323,0.9435036778450012,0.8007084131240845,0.006171572022140026,0.17133349180221558,0.5066908597946167,0.005956930108368397,0.16185346245765686,0.24054652452468872,0.5968871712684631,0.1532706916332245,0.18326658010482788,0.8361227512359619
16802,0.8921233415603638,0.9378836154937744,0.8299305438995361,0.008837432600557804,0.1804128885269165,0.5186281204223633,0.008837432600557804,0.1755262017250061,0.15856654942035675,0.5668588280677795,0.14044919610023499,0.15487860143184662,0.8122193813323975
16901,0.8569261431694031,0.9404087662696838,0.7973236441612244,0.008798793889582157,0.19347219169139862,0.4973215162754059,0.008711148053407669,0.17843763530254364,0.39266589283943176,0.6567598581314087,0.14347314834594727,0.1715914011001587,0.8311811089515686
16902,0.9006821513175964,0.945842444896698,0.8465596437454224,0.0037579017225652933,0.1723799854516983,0.5095357298851013,0.0023739554453641176,0.1391652673482895,0.16474434733390808,0.534010648727417,0.1049218475818634,0.17386293411254883,0.8053402304649353
17000,0.8952301144599915,0.9438831210136414,0.8390721678733826,0.00535817863419652,0.15198741853237152,0.5100027918815613,0.004254995379596949,0.13342903554439545,0.13631555438041687,0.6491497755050659,0.16744330525398254,0.18473713099956512,0.7566068172454834
17100,0.860575258731842,0.9418485164642334,0.8024201393127441,0.006719016935676336,0.1636979728937149,0.48362815380096436,0.007343456149101257,0.14759592711925507,0.2672949433326721,0.6840295791625977,0.14004620909690857,0.19509132206439972,0.835708737373352
17200,0.87082839012146,0.9279477000236511,0.7987508177757263,0.005604807753115892,0.18028442561626434,0.5479438900947571,0.005888411309570074,0.15358516573905945,0.504642128944397,0.6417880058288574,0.12837904691696167,0.16729050874710083,0.8625808954238892
17300,0.8522656559944153,0.940520703792572,0.7927839159965515,0.006934660486876965,0.16591180860996246,0.5324957370758057,0.0057891979813575745,0.1506918966770172,0.43412432074546814,0.6258404850959778,0.13098447024822235,0.15966470539569855,0.8699390292167664
17400,0.858140230178833,0.9373852610588074,0.7955271601676941,0.005330201238393784,0.1956721991300583,0.5528579354286194,0.006280464585870504,0.17820702493190765,0.6295047402381897,0.6916365027427673,0.13190072774887085,0.1767740398645401,0.8567624688148499
17501,0.8758152723312378,0.9414417743682861,0.8172317743301392,0.004219912923872471,0.1848878115415573,0.5281935930252075,0.005112035665661097,0.16711506247520447,0.369724303483963,0.6357452273368835,0.12541455030441284,0.16850624978542328,0.8579897284507751
17502,0.8591669201850891,0.9304842948913574,0.7896336913108826,0.007377364672720432,0.212909996509552,0.5492182374000549,0.006695480085909367,0.19151180982589722,0.6128970980644226,0.5708180665969849,0.13725510239601135,0.1701880246400833,0.8781254887580872
17600,0.8218019604682922,0.9299178719520569,0.7517171502113342,0.009152593091130257,0.206670880317688,0.5161313414573669,0.008746154606342316,0.187729150056839,0.5487562417984009,0.5798783898353577,0.1473320871591568,0.16518795490264893,0.8511829972267151
17700,0.8500258326530457,0.932854950428009,0.7828842401504517,0.011111149564385414,0.23433387279510498,0.523994505405426,0.01080819871276617,0.21849337220191956,0.5503060221672058,0.6308405995368958,0.1147514134645462,0.12828776240348816,0.8748175501823425
17800,0.861730694770813,0.9323679208755493,0.7941199541091919,0.0064042056910693645,0.19821932911872864,0.5229406952857971,0.006301137153059244,0.17330621182918549,0.3673013150691986,0.5007447004318237,0.09842000156641006,0.11345546692609787,0.8591055274009705
17900,0.8621160387992859,0.9386935234069824,0.8008080720901489,0.008823956362903118,0.22213278710842133,0.5220311284065247,0.009062371216714382,0.2060021460056305,0.48384156823158264,0.5542266964912415,0.10885976999998093,0.1177513599395752,0.8692255020141602
18000,0.8522463440895081,0.9296540021896362,0.7819007635116577,0.010401081293821335,0.23998022079467773,0.5273022651672363,0.010759245604276657,0.2200394868850708,0.5678145289421082,0.697875440120697,0.11909615993499756,0.12319505214691162,0.8814014792442322
18100,0.8561752438545227,0.9325659275054932,0.788733959197998,0.009652066975831985,0.20652028918266296,0.5132145285606384,0.009083799086511135,0.1930956095457077,0.4318816363811493,0.5410929918289185,0.09270215034484863,0.14436008036136627,0.8668352365493774
18201,0.8698931336402893,0.9317505359649658,0.8016664385795593,0.00571447191759944,0.19197531044483185,0.5301917195320129,0.006710056681185961,0.17142756283283234,0.3697936534881592,0.5302796363830566,0.08671379834413528,0.1494838446378708,0.860893964767456
18202,0.8999984860420227,0.948513388633728,0.8484665751457214,0.005971498787403107,0.2315552532672882,0.5610816478729248,0.007062052376568317,0.20985698699951172,0.6010304093360901,0.5229030847549438,0.09205009788274765,0.10654275864362717,0.8829874992370605
18300,0.8789827227592468,0.93466717004776,0.8136529326438904,0.005850164219737053,0.20306655764579773,0.5225002765655518,0.005924392491579056,0.1831732839345932,0.36274826526641846,0.5715723037719727,0.09416154026985168,0.13508740067481995,0.858176589012146
18400,0.8660382628440857,0.9315443634986877,0.7975831627845764,0.006577873136848211,0.20365610718727112,0.5233302116394043,0.006660785060375929,0.1788792759180069,0.4455905854701996,0.6213271021842957,0.10058995336294174,0.12566253542900085,0.8705905079841614
18500,0.8366698026657104,0.9225026369094849,0.7591319680213928,0.006439254619181156,0.20322401821613312,0.5215321183204651,0.004943286534398794,0.18769878149032593,0.43576541543006897,0.5832247138023376,0.11809679120779037,0.1506660133600235,0.8770200610160828
18600,0.8559839725494385,0.9363158941268921,0.7922998666763306,0.01355648785829544,0.2770736515522003,0.5457074046134949,0.013696334324777126,0.2587845027446747,0.6472700238227844,0.658851146697998,0.1286781281232834,0.10015756636857986,0.8850287199020386
18700,0.8859941363334656,0.9435532093048096,0.8295592665672302,0.008657990023493767,0.2117626965045929,0.5571095943450928,0.007857490330934525,0.1892901360988617,0.4340350329875946,0.6098055243492126,0.10358739644289017,0.120366670191288,0.8585935831069946
18800,0.8620021939277649,0.9423419237136841,0.8043389320373535,0.009025766514241695,0.24215415120124817,0.5341513752937317,0.008859176188707352,0.22111539542675018,0.49622854590415955,0.6333639025688171,0.14455150067806244,0.10148586332798004,0.8694484233856201
18900,0.8499124646186829,0.9364109635353088,0.7863344550132751,0.005291192792356014,0.20646868646144867,0.5281981825828552,0.005240159574896097,0.18148782849311829,0.4471088647842407,0.5960170030593872,0.10228666663169861,0.15896698832511902,0.8666154146194458
19000,0.8585082292556763,0.9346137642860413,0.793124258518219,0.0117498729377985,0.2732961177825928,0.5650157928466797,0.011290429159998894,0.24796582758426666,0.6372083425521851,0.6248379945755005,0.1345445066690445,0.12059944868087769,0.8793259859085083
19100,0.8669095039367676,0.9368247985839844,0.8037372827529907,0.009040355682373047,0.23916912078857422,0.5764254331588745,0.008263444527983665,0.21423320472240448,0.6624553799629211,0.6654062271118164,0.11190521717071533,0.1336643397808075,0.8631049394607544
19200,0.8519089221954346,0.9405422210693359,0.7924489378929138,0.00823506060987711,0.23462671041488647,0.5656625628471375,0.007542395498603582,0.20932866632938385,0.6738753914833069,0.6780992150306702,0.11467745155096054,0.14228898286819458,0.876632809638977
19300,0.859279215335846,0.9288345575332642,0.788105309009552,0.013692090287804604,0.27823546528816223,0.5376653075218201,0.013176707550883293,0.2806052267551422,0.6127592325210571,0.5687129497528076,0.16084252297878265,0.10256125777959824,0.857395589351654
19400,0.728928804397583,0.8635845184326172,0.5925137400627136,0.023194657638669014,0.26788192987442017,0.503210723400116,0.022585146129131317,0.30045679211616516,0.5258615612983704,0.7155788540840149,0.22546231746673584,0.1390300989151001,0.7940375804901123
19500,0.8709762692451477,0.9378544092178345,0.8088321685791016,0.024225695058703423,0.3380752503871918,0.567467212677002,0.02351345494389534,0.3184209167957306,0.7368066310882568,0.6031892895698547,0.16834644973278046,0.07484700530767441,0.8745802044868469
19600,0.8154697418212891,0.9080846309661865,0.7235550284385681,0.02715613692998886,0.33573153614997864,0.5574203729629517,0.026059549301862717,0.3343725800514221,0.6719866991043091,0.6413116455078125,0.190786212682724,0.10551761835813522,0.8522726893424988
19700,0.7862175107002258,0.9172732830047607,0.703490138053894,0.014173307456076145,0.2759310305118561,0.5318340063095093,0.013460996560752392,0.2666531205177307,0.6200321912765503,0.7409139275550842,0.16864937543869019,0.15161579847335815,0.8498123288154602
19800,0.7774366736412048,0.9241253733634949,0.701565682888031,0.010855983942747116,0.24018388986587524,0.5262631773948669,0.01084750797599554,0.24045230448246002,0.5834704041481018,0.6586591601371765,0.1663850098848343,0.18036361038684845,0.8661356568336487
19901,0.7653369903564453,0.913112998008728,0.6784442067146301,0.0062155104242265224,0.17605645954608917,0.5033339858055115,0.00586335826665163,0.17593134939670563,0.48839589953422546,0.6782737970352173,0.1518949270248413,0.22231417894363403,0.8536041378974915
19902,0.804557740688324,0.9141837358474731,0.718745231628418,0.008329696953296661,0.21275068819522858,0.5307748317718506,0.008682205341756344,0.20609219372272491,0.6272583603858948,0.6050662994384766,0.13705052435398102,0.183760404586792,0.8508558869361877
19903,0.7331964373588562,0.8825268745422363,0.6157428026199341,0.0038772919215261936,0.13983036577701569,0.46423137187957764,0.004139323253184557,0.12978582084178925,0.31912240386009216,0.5465540289878845,0.17370475828647614,0.2214781790971756,0.8172735571861267
20001,0.8633443117141724,0.9344660639762878,0.7978188991546631,0.008102201856672764,0.18052580952644348,0.5010501742362976,0.008675605989992619,0.1671304702758789,0.41682374477386475,0.586104154586792,0.11096367985010147,0.11435715109109879,0.8386557102203369
20002,0.855257511138916,0.9334560632705688,0.7888149619102478,0.0052812788635492325,0.14163349568843842,0.4643654227256775,0.005997675471007824,0.13706646859645844,0.29484909772872925,0.5053396224975586,0.11956872045993805,0.11688361316919327,0.8052576780319214
20003,0.8926531672477722,0.9404019713401794,0.8330389857292175,0.0061180065385997295,0.17201240360736847,0.5230951309204102,0.005023421719670296,0.16377082467079163,0.30353185534477234,0.5347642302513123,0.09559949487447739,0.11543174088001251,0.8746561408042908
20100,0.8633984327316284,0.9338467717170715,0.7972447872161865,0.009640198200941086,0.2006135880947113,0.5179151296615601,0.009280897676944733,0.18803808093070984,0.5076613426208496,0.6445265412330627,0.10868796706199646,0.10683952271938324,0.8741819858551025
20200,0.8707556128501892,0.9380404949188232,0.8087911009788513,0.012789507396519184,0.2390388548374176,0.5372193455696106,0.011677728965878487,0.21571911871433258,0.6022343635559082,0.604374349117279,0.11193124949932098,0.08274228870868683,0.8866161704063416
20301,0.8681681752204895,0.9442256093025208,0.8124231696128845,0.005895530804991722,0.18146508932113647,0.5359974503517151,0.0045824176631867886,0.17018775641918182,0.4358299672603607,0.5079482793807983,0.08694413304328918,0.12422932684421539,0.8825569152832031
20302,0.858913779258728,0.9364540576934814,0.7953746318817139,0.011526568792760372,0.21557819843292236,0.5295844674110413,0.011450444348156452,0.19956350326538086,0.5573893785476685,0.5077225565910339,0.11492615938186646,0.0991257056593895,0.8872824907302856
20401,0.8458316326141357,0.9353282451629639,0.7811617255210876,0.01092719379812479,0.2659779489040375,0.5440688133239746,0.011019178666174412,0.2564662992954254,0.6475085616111755,0.6989713311195374,0.1672692894935608,0.11282648146152496,0.8745343089103699
20402,0.8484637141227722,0.9075316190719604,0.7567587494850159,0.02377532608807087,0.3392414450645447,0.5774981379508972,0.010218706913292408,0.33326059579849243,0.678322434425354,0.4383136034011841,0.12702517211437225,0.06549421697854996,0.8497223258018494
20403,0.8720185160636902,0.8911334276199341,0.7629072666168213,0.019834524020552635,0.25498926639556885,0.4940301775932312,0.0315258726477623,0.25732752680778503,0.6627793312072754,0.41221362352371216,0.14945289492607117,0.0675811767578125,0.8742244243621826
20500,0.8447166085243225,0.9337422847747803,0.7784584164619446,0.01992255635559559,0.32818254828453064,0.5590178370475769,0.019808586686849594,0.3204053044319153,0.664821445941925,0.7091658115386963,0.16008706390857697,0.08490604162216187,0.8743354678153992
20600,0.8722995519638062,0.9402862787246704,0.8125894665718079,0.01118579413741827,0.26605913043022156,0.5540876388549805,0.011227010749280453,0.24438731372356415,0.6817193031311035,0.63496994972229,0.12636740505695343,0.09674887359142303,0.8865988850593567
20700,0.8531008362770081,0.9368100762367249,0.7898708581924438,0.009160446934401989,0.2068936824798584,0.5290371179580688,0.008798995986580849,0.1929873526096344,0.5747955441474915,0.5131107568740845,0.10704995691776276,0.1066759005188942,0.8698147535324097
20800,0.8263351321220398,0.9266756176948547,0.7530163526535034,0.011133587919175625,0.24731682240962982,0.528797447681427,0.01047777570784092,0.2410077452659607,0.570188581943512,0.6264775991439819,0.1356656551361084,0.12544530630111694,0.8705302476882935
20901,0.8278048038482666,0.9320440888404846,0.7598493695259094,0.020275956019759178,0.3036843538284302,0.5556599497795105,0.019308922812342644,0.29812318086624146,0.6720781922340393,0.6748377084732056,0.15204136073589325,0.10657358169555664,0.874398410320282
20902,0.8478609323501587,0.9381396174430847,0.7859898805618286,0.011613244190812111,0.22405865788459778,0.5207135081291199,0.011749275028705597,0.21652749180793762,0.5906354784965515,0.5692703127861023,0.12210722267627716,0.1097070500254631,0.8751220703125
21001,0.8980424404144287,0.9384806156158447,0.8365434408187866,0.003367425873875618,0.2001248002052307,0.5476161241531372,0.004711311310529709,0.17929458618164062,0.4534766972064972,0.4168783724308014,0.07246116548776627,0.11583726108074188,0.8830166459083557
21002,0.8794714212417603,0.9507904648780823,0.8301993608474731,0.007648106198757887,0.21253828704357147,0.5447936058044434,0.011246631853282452,0.19675679504871368,0.333183228969574,0.47968626022338867,0.08078259974718094,0.10328876227140427,0.8704485893249512
21003,0.8752372860908508,0.952305018901825,0.827383279800415,0.0061424202285707,0.20313388109207153,0.5232588648796082,0.005219181068241596,0.18466909229755402,0.3689967393875122,0.41289764642715454,0.08057694137096405,0.11381325125694275,0.8949678540229797
21004,0.9007978439331055,0.9356867671012878,0.8364678025245667,0.008364847861230373,0.22314676642417908,0.550963282585144,0.008868895471096039,0.19978269934654236,0.5392330288887024,0.43763262033462524,0.07712011784315109,0.11947605013847351,0.894728422164917
21101,0.8886592388153076,0.936140775680542,0.8247846961021423,0.005156815517693758,0.20379678905010223,0.5539515018463135,0.0054197064600884914,0.17249397933483124,0.44345980882644653,0.477558434009552,0.07338596135377884,0.1467272788286209,0.8866187930107117
21102,0.8755927681922913,0.9343128800392151,0.8099080324172974,0.0046601989306509495,0.22365066409111023,0.5714018940925598,0.0040826983749866486,0.19659475982189178,0.5705779194831848,0.48639824986457825,0.07418755441904068,0.1194356307387352,0.8824313879013062
21201,0.9243836402893066,0.9469143748283386,0.8713439702987671,0.009105578064918518,0.27948421239852905,0.6134148836135864,0.008427481167018414,0.2299831211566925,0.7304176688194275,0.45621931552886963,0.06809766590595245,0.12091121077537537,0.908090353012085
