cz,has_dad_black_pooled_mean,has_mom_black_pooled_mean,two_par_black_pooled_mean,kfr_top01_black_pooled_mean,kfr_top20_black_pooled_mean,kir_top01_black_pooled_mean,kir_top20_black_pooled_mean,lpov_nbh_black_pooled_mean,staycz_black_pooled_mean,stayhome_black_pooled_mean,teenbrth_black_female_mean,work_24_black_pooled_mean,has_dad_white_pooled_mean,has_mom_white_pooled_mean,two_par_white_pooled_mean,kfr_top01_white_pooled_mean,kfr_top20_white_pooled_mean,kir_top01_white_pooled_mean,kir_top20_white_pooled_mean,lpov_nbh_white_pooled_mean,staycz_white_pooled_mean,stayhome_white_pooled_mean,teenbrth_white_female_mean,work_24_white_pooled_mean,has_dad_asian_pooled_mean,has_mom_asian_pooled_mean,two_par_asian_pooled_mean,kfr_top01_asian_pooled_mean,kfr_top20_asian_pooled_mean,kir_top01_asian_pooled_mean,kir_top20_asian_pooled_mean,lpov_nbh_asian_pooled_mean,staycz_asian_pooled_mean,stayhome_asian_pooled_mean,teenbrth_asian_female_mean,work_24_asian_pooled_mean,has_dad_hisp_pooled_mean,has_mom_hisp_pooled_mean,two_par_hisp_pooled_mean,kfr_top01_hisp_pooled_mean,kfr_top20_hisp_pooled_mean,kir_top01_hisp_pooled_mean,kir_top20_hisp_pooled_mean,lpov_nbh_hisp_pooled_mean,staycz_hisp_pooled_mean,stayhome_hisp_pooled_mean,teenbrth_hisp_female_mean,work_24_hisp_pooled_mean,has_dad_other_pooled_mean,has_mom_other_pooled_mean,two_par_other_pooled_mean,kfr_top01_other_pooled_mean,kfr_top20_other_pooled_mean,kir_top01_other_pooled_mean,kir_top20_other_pooled_mean,lpov_nbh_other_pooled_mean,staycz_other_pooled_mean,stayhome_other_pooled_mean,teenbrth_other_female_mean,work_24_other_pooled_mean,has_dad_natam_pooled_mean,has_mom_natam_pooled_mean,two_par_natam_pooled_mean,kfr_top01_natam_pooled_mean,kfr_top20_natam_pooled_mean,kir_top01_natam_pooled_mean,kir_top20_natam_pooled_mean,lpov_nbh_natam_pooled_mean,staycz_natam_pooled_mean,stayhome_natam_pooled_mean,teenbrth_natam_female_mean,work_24_natam_pooled_mean
23700,0.5484945774078369,0.8758701682090759,0.4243263006210327,-2.517126558814198e-4,0.07982020825147629,0.0032735515851527452,0.13916216790676117,0.2849399149417877,0.46584179997444153,0.13038626313209534,0.3724834620952606,0.8173292875289917,0.8705141544342041,0.9271318316459656,0.7976558208465576,0.007736011408269405,0.21417789161205292,0.008292168378829956,0.19621986150741577,0.40927568078041077,0.5268043875694275,0.07610232383012772,0.16041642427444458,0.8730735778808594,0.8699702620506287,0.9499320983886719,0.8198617696762085,0.07738810032606125,0.4220503568649292,0.046291533857584,0.36640387773513794,0.5894040465354919,0.29882052540779114,0.15565963089466095,0.1854085624217987,0.7655754089355469,0.7660207152366638,0.8678042888641357,0.6342041492462158,0.002388888970017433,0.1208290383219719,-4.0831390651874244e-4,0.1408756524324417,0.34300726652145386,0.5626199841499329,0.10808853805065155,0.30633780360221863,0.84702301025390625,0.7018505930900574,0.906285285949707,0.607356607913971,0.006041310261934996,0.1554042100906372,-1.4243533951230347e-4,0.15982116758823395,0.3153495788574219,0.5195516347885132,0.16466815769672394,0.2804313898086548,0.8050978183746338,0.9363585710525513,0.908035933971405,0.847025454044342,-0.004495922476053238,0.1868116408586502,-0.004495922476053238,0.11423101276159286,0.45858922600746155,0.6514819860458374,0.25612154603004456,NA,NA
23801,0.49023422598838806,0.8776752352714539,0.3678056299686432,4.910107236355543e-5,0.0479670874774456,5.845148698426783e-4,0.08812312036752701,0.24297231435775757,0.6714922189712524,0.16332556307315826,0.4440233111381531,0.8065775036811829,0.8836159110069275,0.9292649030685425,0.8128807544708252,0.008982066996395588,0.26594385504722595,0.008063695393502712,0.2264353334903717,0.5314199328422546,0.596503734588623,0.07882576435804367,0.14469905197620392,0.9080106019973755,0.8777865767478943,0.9305185675621033,0.8075495362281799,0.03559797257184982,0.3359939455986023,0.03985000401735306,0.2787848114967346,0.5243748426437378,0.39190787076950073,0.15046797692775726,0.10321343690156937,0.7679157853126526,0.7655370831489563,0.8690844774246216,0.6347060799598694,0.0035391387064009905,0.13722163438796997,0.004258045926690102,0.15010204911231995,0.38435450196266174,0.6981399059295654,0.12871214747428894,0.30055052042007446,0.8843851685523987,0.7142651081085205,0.9278129935264587,0.6422715783119202,0.007996579632163048,0.1508297324180603,0.0033385755959898233,0.14911362528800964,0.38832521438598633,0.6365050077438354,0.12518787384033203,0.2595433294773102,0.8392281532287598,0.7818737626075745,0.9075252413749695,0.68759685754776,-5.772806471213698e-4,0.04684445261955261,-5.772806471213698e-4,0.06070583686232567,0.22316965460777283,0.7298328280448914,0.14620201289653778,0.2918955683708191,0.7416503429412842
23802,0.5727435350418091,0.8870706558227539,0.45911067724227905,2.7290129219181836e-4,0.02074081264436245,2.7290129219181836e-4,0.0320676751434803,0.3592938780784607,0.5000238418579102,0.11223463714122772,0.4947378933429718,0.8417818546295166,0.8961807489395142,0.9352785348892212,0.8314864039421082,0.006955012679100037,0.2639142572879791,0.006631178315728903,0.2171742022037506,0.5846661329269409,0.47829416394233704,0.06780710071325302,0.13730557262897491,0.9108118414878845,0.942229151725769,1.003523349761963,0.9447292685508728,0.006060554180294275,0.26174789667129517,0.001995513681322336,0.26987800002098083,0.6638956069946289,0.28085795044898987,0.09402137994766235,0.017546407878398895,0.8759028911590576,0.8807331323623657,0.8952445387840271,0.7781869173049927,0.008683192543685436,0.15736201405525208,0.010275549255311489,0.09685245156288147,0.43277010321617126,0.4104554355144501,0.11981984972953796,0.2869220972061157,0.8526681065559387,0.8233752250671387,0.9352320432662964,0.7564869523048401,4.933055024594069e-4,0.15114352107048035,4.933055024594069e-4,0.15114352107048035,0.4968489706516266,0.4174249470233917,0.054987769573926926,0.21247118711471558,0.9040347337722778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23900,0.4921690821647644,0.8711677193641663,0.36333274841308594,6.42607279587537e-4,0.05137715861201286,0.002825801493600011,0.08708450943231583,0.28327229619026184,0.6930292844772339,0.17047961056232452,0.5327067375183105,0.8033930063247681,0.8931436538696289,0.9366897344589233,0.829835057258606,0.008494011126458645,0.2627565860748291,0.008044930174946785,0.22270353138446808,0.576001763343811,0.6214320063591003,0.08372358232736588,0.13972248136997223,0.8882942795753479,0.9271988868713379,0.958352267742157,0.885841965675354,0.08309216797351837,0.455574095249176,0.08728357404470444,0.43252134323120117,0.58264923095703125,0.34563127160072327,0.10190068930387497,0.07689224183559418,0.8392869830131531,0.7958226203918457,0.8551563024520874,0.651064395904541,0.0037606852129101753,0.14055192470550537,0.0012897416017949581,0.1536387801170349,0.4763808846473694,0.6559110283851624,0.12342779338359833,0.2548440992832184,0.8768251538276672,0.7604109644889832,0.9062211513519287,0.6666982769966125,0.00875003356486559,0.13761594891548157,0.011213086545467377,0.14968490600585938,0.4618133008480072,0.6029983162879944,0.1314615160226822,0.26454395055770874,0.8630058169364929,0.7435318231582642,0.9124693870544434,0.6553803086280823,-0.00142080953810364,0.10638315975666046,-0.00142080953810364,0.1373749077320099,0.49335020780563354,0.6089088320732117,0.17825525999069214,0.21331433951854706,0.8494086265563965
24000,0.4887261986732483,0.8864791393280029,0.375212162733078,0.001962203299626708,0.04408033564686775,0.0027976620476692915,0.07459656149148941,0.28793513774871826,0.6752921342849731,0.15961560606956482,0.5000089406967163,0.7997985482215881,0.88614422082901,0.9322248697280884,0.818369448184967,0.0072370897978544235,0.24490433931350708,0.007127173710614443,0.21084710955619812,0.605195939540863,0.5912798047065735,0.09646125137805939,0.13597343862056732,0.9042554497718811,0.8907924890518188,0.9503511786460876,0.8411009311676025,0.022205062210559845,0.2738759219646454,0.027666226029396057,0.2738759219646454,0.5992087125778198,0.4467531740665436,0.1488855630159378,0.10231886059045792,0.8591841459274292,0.781895637512207,0.8599943518638611,0.6418582201004028,0.0019910677801817656,0.10132990777492523,8.090345654636621e-4,0.11500772088766098,0.4019336998462677,0.7338965535163879,0.16122053563594818,0.33839648962020874,0.8788208961486816,0.750389575958252,0.92656707763671875,0.677108883857727,0.004262656904757023,0.1513005793094635,0.010335170663893223,0.1829133778810501,0.45473000407218933,0.5606412291526794,0.11893303692340851,0.26358187198638916,0.871934175491333,0.8264032006263733,0.8742700815200806,0.6993213295936584,-3.5992427729070187e-4,0.10952410101890564,-3.5992427729070187e-4,0.060846857726573944,0.4238783121109009,0.6830625534057617,0.12129294127225876,0.2387944757938385,0.8440832495689392
24100,0.40206459164619446,0.89625084400177,0.29829472303390503,6.651972653344274e-4,0.0378718264400959,0.0012086975621059537,0.08434790372848511,0.1948344111442566,0.774357795715332,0.17014306783676147,0.49246785044670105,0.7885204553604126,0.9006053805351257,0.9400758147239685,0.8406814932823181,0.012073246762156487,0.2963290810585022,0.01171205285936594,0.25352245569229126,0.6915876269340515,0.6594141721725464,0.09296975284814835,0.08867180347442627,0.9168388247489929,0.9107306003570557,0.9364158511161804,0.8471408486366272,0.02625640109181404,0.25925546884536743,0.025290943682193756,0.25496453046798706,0.5312380790710449,0.6039660573005676,0.1789472997188568,0.17520588636398315,0.859969973564148,0.7431174516677856,0.8808473348617554,0.6239804625511169,0.003681082045659423,0.11836440861225128,0.004109898116439581,0.1312130093574524,0.44476139545440674,0.7857062816619873,0.15229272842407227,0.2969142496585846,0.8694121837615967,0.6817288398742676,0.924281656742096,0.6059767007827759,0.007652384229004383,0.16813021898269653,0.00686084246262908,0.18984107673168182,0.48017096519470215,0.6620176434516907,0.12605437636375427,0.2502131760120392,0.859130322933197,0.7208099961280823,0.8923174142837524,0.6135721206665039,0.0012074003461748362,0.08497335016727448,-2.737675968091935e-4,0.09237919002771378,0.49485984444618225,0.7020452618598938,0.1506856083869934,0.3337121903896332,0.8436063528060913
24200,0.4279126822948456,0.8681774735450745,0.2961327135562897,6.957545410841703e-4,0.04339564964175224,0.0014946360606700182,0.0925268679857254,0.26425307989120483,0.5310052633285522,0.14886240661144257,0.54305499792099,0.7917508482933044,0.8826798796653748,0.944396436214447,0.8270654082298279,0.007852399721741676,0.2563542425632477,0.00761747732758522,0.2265661358833313,0.593128502368927,0.5674914121627808,0.09089452773332596,0.16030198335647583,0.8853487372398376,0.9659090042114258,0.9562734365463257,0.920545220375061,0.09328461438417435,0.4504197835922241,0.07753658294677734,0.4362465441226959,0.5008911490440369,0.32418179512023926,0.1102374866604805,0.054325684905052185,0.818886399269104,0.8133231997489929,0.7712640762329102,0.585064172744751,0.004293208941817284,0.12783752381801605,0.002749204868450761,0.1602616161108017,0.4711861312389374,0.6807656288146973,0.16990913450717926,0.30723002552986145,0.8489238619804382,0.6728259325027466,0.9085880517959595,0.5823391675949097,2.0835796021856368e-4,0.11734700202941895,2.0835796021856368e-4,0.18741069734096527,0.4313510060310364,0.5885052680969238,0.1991598755121231,0.25064530968666077,0.8541091680526733,0.8084060549736023,0.9203503727912903,0.7226961851119995,-0.004117909353226423,-0.0018516461132094264,-0.004117909353226423,0.05735888332128525,0.4303487539291382,0.47518089413642883,NA,NA,NA
24300,0.44814589619636536,0.8284426927566528,0.27658960223197937,0.0013508483534678817,0.051240209490060806,0.002234040293842554,0.11264196783304214,0.268559992313385,0.7255352139472961,0.23128734529018402,0.4532354176044464,0.7722684144973755,0.9001070857048035,0.9477238655090332,0.8478306531906128,0.021002447232604027,0.36369913816452026,0.019997192546725273,0.33117082715034485,0.7132245898246765,0.7098317742347717,0.13089454174041748,0.06533459573984146,0.8863952159881592,0.9144437909126282,0.9447259306907654,0.8591805100440979,0.04282454401254654,0.42347297072410583,0.04167108237743378,0.41853028535842896,0.6560168266296387,0.7147423028945923,0.2566291093826294,0.037204690277576447,0.8119068741798401,0.7918773889541626,0.8321171998977661,0.6239916682243347,0.003050047904253006,0.13870267570018768,0.003254343057051301,0.17152932286262512,0.44175082445144653,0.827920138835907,0.2553325593471527,0.27473852038383484,0.8446586728096008,0.7744810581207275,0.9106890559196472,0.685163676738739,0.01808510161936283,0.24349857866764069,0.016912011429667473,0.2727818191051483,0.558414101600647,0.6769498586654663,0.18484370410442352,0.16412605345249176,0.83675217628479,0.7476218342781067,0.8512102365493774,0.5986302495002747,0.009683079086244106,0.13718576729297638,0.012399416416883469,0.15542402863502502,0.4612347483634949,0.6298288106918335,0.19902490079402924,0.27089691162109375,0.7876542806625366
24400,0.4835682809352875,0.8588815927505493,0.34244176745414734,8.796504698693752e-4,0.04329565167427063,7.626229780726135e-4,0.07664849609136581,0.2581518590450287,0.6842005252838135,0.1628398895263672,0.5508689284324646,0.8003333210945129,0.8925838470458984,0.9348594546318054,0.827443540096283,0.0080045685172081,0.24347759783267975,0.007727404125034809,0.21462538838386536,0.5792911648750305,0.5908656716346741,0.09192950278520584,0.14106698334217072,0.8886384963989258,0.8959463834762573,0.9223087430000305,0.8187114596366882,0.037400975823402405,0.3013477027416229,0.04317786917090416,0.28700506687164307,0.6422231793403625,0.4612390398979187,0.20568233728408813,0.10214979946613312,0.8511380553245544,0.7977601289749146,0.8428051471710205,0.6405720710754395,0.0027818281669169664,0.11559286713600159,0.0020479541271924973,0.13444185256958008,0.4097689688205719,0.6947579383850098,0.16755156219005585,0.32792603969573975,0.8624375462532043,0.7598142623901367,0.9219760894775391,0.6814973950386047,0.002909611212089658,0.14763104915618896,0.005801177583634853,0.16883587837219238,0.509455144405365,0.5979198813438416,0.10680357366800308,0.21498434245586395,0.8525893092155457,0.8706973195075989,0.9336152076721191,0.8032850027084351,-8.150540525093675e-4,0.09966958314180374,0.01715880259871483,0.1062055304646492,0.5190894603729248,0.6537670493125916,0.11779536306858063,0.48333218693733215,0.8294046521186829
24500,0.8179433345794678,0.9295756816864014,0.7479835748672485,0.005093008745461702,0.06452392041683197,0.003671207930892706,0.12376563251018524,0.30212709307670593,0.44490838050842285,0.17065100371837616,0.30207395553588867,0.8684887886047363,0.8875539898872375,0.9519180655479431,0.8394918441772461,0.004433508962392807,0.14857253432273865,0.004932373762130737,0.13502834737300873,0.2698332369327545,0.5145204067230225,0.10628484189510345,0.19491994380950928,0.8704016804695129,0.9527060389518738,0.9538101553916931,0.9066318273544312,0.021144863218069077,0.2769853174686432,0.05384710058569908,0.36648619174957275,0.45617008209228516,0.28372570872306824,0.09977634251117706,0.09351484477519989,0.8011214733123779,0.8943383693695068,0.9361615777015686,0.830146849155426,0.005058241542428732,0.15532377362251282,0.0010151147143915296,0.11893562972545624,0.33980682492256165,0.3725207448005676,0.08631052076816559,0.2601862847805023,0.8640605211257935,0.876994788646698,0.8898972272872925,0.7667141556739807,0.01534124556928873,0.16644439101219177,0.016097676008939743,0.19367584586143494,0.3434700667858124,0.4170307517051697,0.13661576807498932,0.2287975400686264,0.8720517754554749,0.8167631030082703,0.9476577639579773,0.7672969102859497,0.0015115467831492424,0.07829407602548599,0.0015115467831492424,0.12010592222213745,0.28343331813812256,0.46621444821357727,0.12812110781669617,0.28033581376075745,0.7380704283714294
24600,0.6308470964431763,0.873047411441803,0.50118088722229,-0.0014655698323622346,0.08554457128047943,9.557377779856324e-4,0.07101672142744064,0.2485768049955368,0.5158429145812988,0.06820490211248398,0.37500596046447754,0.7802862524986267,0.8696210384368896,0.9356690645217896,0.8052969574928284,0.003819767152890563,0.16517575085163116,0.003949976991862059,0.14354638755321503,0.3016117513179779,0.6683973670005798,0.10198751837015152,0.2117971032857895,0.875550389289856,0.9972192049026489,0.8796116709709167,0.8781158328056335,0.04209822043776512,0.27489492297172546,0.04209822043776512,0.3379201292991638,0.3914262354373932,0.31427857279777527,0.034559305757284164,-0.006818390917032957,0.8010160326957703,0.8130214214324951,0.9033916592597961,0.7163535952568054,0.0035926788114011288,0.08057577162981033,6.857020198367536e-4,0.11255252361297607,0.2978079915046692,0.6454734206199646,0.15478958189487457,0.19267815351486206,0.8157712817192078,0.8625159859657288,0.9374238848686218,0.7998084425926208,0.01943647488951683,0.09119018167257309,-0.0011114695807918906,0.10317648202180862,0.34932899475097656,0.6235590577125549,0.042927831411361694,0.24280644953250885,0.773189902305603,0.939889132976532,0.7508544921875,0.690146803855896,0.00491467397660017,0.10004494339227676,0.00491467397660017,0.025576842948794365,0.2524265944957733,0.5818813443183899,NA,NA,NA
24701,0.43702006340026855,0.8523728251457214,0.2893972098827362,5.192237440496683e-4,0.044330768287181854,0.001345189637504518,0.09631563723087311,0.2693924307823181,0.7939775586128235,0.1960751712322235,0.4470781087875366,0.8186941146850586,0.8835874199867249,0.9450445175170898,0.8286340832710266,0.013260121457278728,0.282810240983963,0.013135893270373344,0.23867465555667877,0.6540876030921936,0.735832929611206,0.10596328228712082,0.11113159358501434,0.8961523771286011,0.9105277061462402,0.9379991888999939,0.8485125303268433,0.05466260761022568,0.3696441948413849,0.05212453752756119,0.35622867941856384,0.6435261964797974,0.5516591668128967,0.1785476952791214,0.05033085495233536,0.7820650339126587,0.810291588306427,0.8998333215713501,0.710044801235199,0.008183112367987633,0.18847088515758514,0.010840077884495258,0.18691758811473846,0.5488162040710449,0.6808087229728699,0.12447070330381393,0.2084338217973709,0.8776760697364807,0.7363527417182922,0.9138407707214355,0.6500811576843262,0.011502113193273544,0.1640627533197403,0.013804001733660698,0.18793417513370514,0.5213747024536133,0.6827986836433411,0.14345234632492065,0.2089703232049942,0.860355019569397,0.7672064304351807,0.8918375968933105,0.6596339344978333,0.01167686004191637,0.13324134051799774,0.010250834748148918,0.14500604569911957,0.5176265239715576,0.7018651962280273,0.12770290672779083,0.2629391849040985,0.8772189021110535
24702,0.5729702711105347,0.8902851939201355,0.46335017681121826,-2.7112039970234036e-4,0.01916026510298252,-2.7112039970234036e-4,0.06971638649702072,0.1817064881324768,0.44329705834388733,0.16803734004497528,0.41460826992988586,0.8712515830993652,0.8537960052490234,0.9490634799003601,0.8029458522796631,0.004573415033519268,0.18073612451553345,0.005190356634557247,0.15019753575325012,0.3379102647304535,0.488101601600647,0.0878225639462471,0.1757771223783493,0.8714149594306946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8146839737892151,0.9911851286888123,0.8020150661468506,0.010989407077431679,0.15986384451389313,0.010989407077431679,0.21724089980125427,0.2215854674577713,0.3181338310241699,NA,NA,NA,0.6285524964332581,0.8864343762397766,0.5151808857917786,-0.002025273395702243,0.08239584416151047,-0.002025273395702243,0.14185531437397003,0.3995661735534668,0.41221916675567627,0.05326429009437561,0.19412685930728912,0.730552077293396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24801,0.5971195101737976,0.8834794163703918,0.4814540445804596,-6.081083483877592e-5,0.030493317171931267,-6.081083483877592e-5,0.05377373844385147,0.17114023864269257,0.5945197343826294,0.09573866426944733,0.45120227336883545,0.6452310085296631,0.8760819435119629,0.9369280934333801,0.8129687309265137,0.006267182063311338,0.21050295233726501,0.004420774057507515,0.17415785789489746,0.3745253086090088,0.5425538420677185,0.08790329843759537,0.1786324679851532,0.8726426959037781,0.8110487461090088,0.9736970067024231,0.7927701473236084,0.005689404904842377,0.30165812373161316,0.005689404904842377,0.18845058977603912,0.5970597267150879,0.3158131539821625,0.15728799998760223,-4.566781171888579e-6,0.7050429582595825,0.810451090335846,0.7435471415519714,0.5546451807022095,6.707233842462301e-4,0.060283467173576355,6.707233842462301e-4,0.17456918954849243,0.30918896198272705,0.626003086566925,0.12525558471679688,0.2668178379535675,0.8748241066932678,0.7740944623947144,0.9595110416412354,0.7273780107498169,0.009626571089029312,0.045240435749292374,0.009626571089029312,0.0553414449095726,0.39081665873527527,0.44589072465896606,0.06857562810182571,0.23242376744747162,0.9088719487190247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24802,0.43457213044166565,0.8835656046867371,0.31803402304649353,0.0017247586511075497,0.048627570271492004,9.981318144127727e-4,0.08189092576503754,0.2533801794052124,0.6858886480331421,0.1781851351261139,0.5014164447784424,0.7552305459976196,0.855418860912323,0.9357894659042358,0.7912024855613708,0.009039308875799179,0.24580711126327515,0.00909265037626028,0.20458970963954926,0.5288926959037781,0.6091899275779724,0.08712144941091537,0.1590396612882614,0.884068489074707,0.880765974521637,0.9526436924934387,0.8345100283622742,0.09666452556848526,0.4392302930355072,0.0842335894703865,0.4164402484893799,0.5880657434463501,0.3706130385398865,0.13705021142959595,0.07523447275161743,0.765303909778595,0.7614185214042664,0.8871749639511108,0.6479672789573669,0.012457456439733505,0.18590973317623138,0.01885404624044895,0.17396943271160126,0.5342313051223755,0.528917133808136,0.10707362741231918,0.23591408133506775,0.8736380934715271,0.7032763361930847,0.9169549345970154,0.6202306747436523,0.006005717441439629,0.156407430768013,0.011478354223072529,0.19073578715324402,0.4637860357761383,0.5317537188529968,0.11572635918855667,0.26355525851249695,0.8450216054916382,0.733234167098999,0.9075965285301208,0.6396530866622925,3.7046990473754704e-4,0.10357096046209335,3.7046990473754704e-4,0.14438728988170624,0.4270516335964203,0.6025542616844177,0.16563431918621063,NA,0.859855055809021
24900,0.5166008472442627,0.8722655177116394,0.38893014192581177,-2.1630748960888013e-5,0.044424112886190414,-2.1630748960888013e-5,0.08328847587108612,0.25162556767463684,0.6522999405860901,0.1723552793264389,0.424642950296402,0.7874770760536194,0.8783264756202698,0.936823308467865,0.8151550889015198,0.0065139289945364,0.23904404044151306,0.005956047214567661,0.20241138339042664,0.5038829445838928,0.6542839407920837,0.09563363343477249,0.16029442846775055,0.8762481212615967,0.9331027269363403,0.949785590171814,0.8824194669723511,0.014206603169441223,0.371588796377182,0.01255507580935955,0.38149797916412354,0.6064428091049194,0.41053497791290283,0.11901220679283142,0.11108925193548203,0.8750621676445007,0.8231396079063416,0.8951913118362427,0.7184495329856873,0.005485725123435259,0.1341743916273117,7.761488668620586e-4,0.12056895345449448,0.43107715249061584,0.6641654372215271,0.12402790784835815,0.2677587866783142,0.8268919587135315,0.7997642755508423,0.9252599477767944,0.7249793410301208,0.005603012628853321,0.1376659870147705,0.003825550666078925,0.1543741375207901,0.4609072804450989,0.5649375319480896,0.13850590586662292,0.26193028688430786,0.8175990581512451,0.8639399409294128,0.9697542786598206,0.8350119590759277,-0.001664630020968616,0.0917944461107254,-0.001664630020968616,0.09423346817493439,0.44878944754600525,0.6727865934371948,0.1390770822763443,0.08274797350168228,0.8410085439682007
25000,0.5887091755867004,0.8989296555519104,0.48726004362106323,9.307023901783396e-6,0.039045557379722595,9.307023901783396e-6,0.08032669126987457,0.2738121449947357,0.5943663716316223,0.10093432664871216,0.40172940492630005,0.817552387714386,0.8832218647003174,0.945946455001831,0.8291638493537903,0.006883260328322649,0.207748681306839,0.00684507517144084,0.1707088053226471,0.46970903873443604,0.6098727583885193,0.08201882243156433,0.1707785278558731,0.8911556601524353,0.8589110970497131,0.94659823179245,0.8088341355323792,0.03730323165655136,0.39483320713043213,0.03467855975031853,0.37383583188056946,0.6065309047698975,0.39741337299346924,0.1503821760416031,0.1295539140701294,0.7689177393913269,0.7975960969924927,0.9008656740188599,0.6999717354774475,-0.0010214165085926652,0.1418626308441162,0.013704151846468449,0.1646203249692917,0.4344158470630646,0.4795384705066681,0.10390947759151459,0.21958614885807037,0.8576193451881409,0.6734349131584167,0.9652673602104187,0.6373741030693054,3.816076514340239e-6,0.15379180014133453,0.005062838084995747,0.10404475033283234,0.39038753509521484,0.6592608690261841,0.13095875084400177,0.400242418050766,0.9040907621383667,0.7734923362731934,0.830866277217865,0.6015257835388184,0.01009427011013031,0.09996813535690308,0.01009427011013031,0.049968134611845016,0.2657555341720581,0.5373247265815735,-0.0017901704413816333,0.3196873366832733,0.9150508046150208
25101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8554520606994629,0.9483605027198792,0.8038186430931091,0.005925129633396864,0.14602597057819366,0.007069651503115892,0.1360374242067337,0.26797351241111755,0.5298842787742615,0.11902006715536118,0.2055128961801529,0.8221340179443359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.813879668712616,0.8993013501167297,0.7127063274383545,0.024358637630939484,0.14778104424476624,0.024358637630939484,0.18537503480911255,0.3568011224269867,0.45604631304740906,0.07022763788700104,0.2532583773136139,0.8126106262207031,0.9212011098861694,0.9249106049537659,0.8496858477592468,0.0011436690110713243,0.10523220151662827,0.0011436690110713243,0.13095566630363464,0.30595847964286804,0.4280506372451782,0.09466521441936493,0.2211601734161377,0.7884343266487122,0.6229566335678101,0.9524961113929749,0.5752439498901367,-3.099112946074456e-4,0.034361932426691055,-3.099112946074456e-4,0.017695264890789986,0.168015256524086,0.6475634574890137,0.14926134049892426,NA,0.7508344650268555
25102,0.7210433483123779,0.9570408463478088,0.6877173781394958,0.0031654750928282738,0.10461149364709854,0.0031654750928282738,0.01970583386719227,0.16885080933570862,0.5284792184829712,NA,NA,NA,0.8765893578529358,0.94809722900390625,0.8247050642967224,0.00412018271163106,0.11211728304624557,0.003594525856897235,0.11639762669801712,0.17842596769332886,0.5369482636451721,0.09036851674318314,0.23433372378349304,0.8230592608451843,0.9552794694900513,1.0046685934066772,0.9582326412200928,-0.00432918407022953,0.34154608845710754,0.046518273651599884,0.32459694147109985,0.21738411486148834,0.3401636481285095,NA,NA,NA,0.8750607967376709,0.9427605271339417,0.819085419178009,-7.935876492410898e-4,0.08489876240491867,-7.935876492410898e-4,0.08782274276018143,0.24309492111206055,0.4432973861694336,0.13509194552898407,0.32074084877967834,0.8195719718933105,0.8181027173995972,0.921215295791626,0.7407440543174744,8.526794263161719e-4,0.14490632712841034,8.526794263161719e-4,0.1431732326745987,0.23176614940166473,0.4816090762615204,0.13358034193515778,0.3638073801994324,0.8268632292747498,0.9365618824958801,0.9454681873321533,0.8910508751869202,-4.689143388532102e-4,0.10303507745265961,-4.689143388532102e-4,0.06810057908296585,0.16726849973201752,0.5260655879974365,0.056292735040187836,0.2905729413032532,0.8099831342697144
25103,0.7017107009887695,0.9888465404510498,0.6961138844490051,-0.007923344150185585,0.05856361612677574,-0.007923344150185585,0.0075432066805660725,0.11733212321996689,0.2586423456668854,NA,NA,NA,0.8765994310379028,0.9507874250411987,0.8273993730545044,0.007680221926420927,0.1465959995985031,0.006323511712253094,0.1279151290655136,0.16848702728748322,0.5558605194091797,0.10884740203619003,0.22736762464046478,0.8223649859428406,0.8981541395187378,0.9515799880027771,0.8572044968605042,0.11754527688026428,0.30398574471473694,0.11754527688026428,0.38363176584243774,0.45736780762672424,0.372979998588562,0.18704023957252502,NA,NA,0.7987315058708191,0.7502820491790771,0.5480151772499084,0.010755573399364948,0.08542231470346451,-7.507028640247881e-4,0.08333026617765427,0.17006555199623108,0.5486128926277161,0.20255717635154724,0.4173203408718109,0.7819787263870239,0.912427544593811,0.9524970054626465,0.8644812107086182,8.432225877186283e-5,0.12216649949550629,8.432225877186283e-5,0.12019021809101105,0.23408934473991394,0.5318792462348938,0.068860724568367,0.16186992824077606,0.8130048513412476,0.7480809688568115,0.9760777354240417,0.7210955023765564,-0.00366620603017509,0.11491279304027557,-0.00366620603017509,0.0924408808350563,0.18100954592227936,0.5840815901756287,0.016522547230124474,0.2524140477180481,0.8426694273948669
